campaign,campaign_id,shop,category,cat_src,name,price,rate,aff,product_id,image,start,end,live
かわうそ市場様 × EnterCommerce,7636339543226861332,高知かわうそ市場,食品,shop,【肉厚】訳あり 塩銀鮭 厚切り切身【1.5～3kgまで選択可能】,"4,440円-8,580円",7.0,https://affiliate.tiktok.com/api/v1/share/ALL8KvhY3WwL,1735336454346213240,product-images/1735336454346213240.jpeg,2026-05-05,2027-03-31,
レキット様 x EnterCommerce,7615455043024324359,【公式】レキットベンキーザー・ジャパン株式会社,美容・コスメ,shopmajor,フィニッシュ 食洗機用洗剤 パワーキューブ M×2,"2,319円",6.0,https://affiliate.tiktok.com/api/v1/share/ALL8e0d0n4Fn,1733024824662656345,product-images/1733024824662656345.jpeg,2026-03-10,2027-03-01,
レキット様 x EnterCommerce,7615455043024324359,【公式】レキットベンキーザー・ジャパン株式会社,美容・コスメ,shopmajor,フィニッシュ 食洗機用洗剤 パワーキューブ L×2,"3,372円",6.0,https://affiliate.tiktok.com/api/v1/share/ALL8XR8x7x5T,1733024929487947097,product-images/1733024929487947097.jpeg,2026-03-10,2027-03-01,
レキット様 x EnterCommerce,7615455043024324359,【公式】レキットベンキーザー・ジャパン株式会社,美容・コスメ,shopmajor,フィニッシュ Finish 食洗機庫内強力洗浄タブレット×2,"2,329円",6.0,https://affiliate.tiktok.com/api/v1/share/ALL8bPikCrqp,1733025101903463769,product-images/1733025101903463769.jpeg,2026-03-10,2027-03-01,
レキット様 x EnterCommerce,7615455043024324359,【公式】レキットベンキーザー・ジャパン株式会社,美容・コスメ,shopmajor,フィニッシュ 食洗機用洗剤 パワーキューブ L×3,"4,835円",6.0,https://affiliate.tiktok.com/api/v1/share/ALL8e0d14Gzj,1733025484374574425,product-images/1733025484374574425.jpeg,2026-03-10,2027-03-01,
レキット様 x EnterCommerce,7615455043024324359,【公式】レキットベンキーザー・ジャパン株式会社,美容・コスメ,shopmajor,フィニッシュ 食洗機用洗剤 パワーキューブ M×3,"3,254円",6.0,https://affiliate.tiktok.com/api/v1/share/ALL8e0dtVoP9,1733025486610924889,product-images/1733025486610924889.jpeg,2026-03-10,2027-03-01,
レキット様 x EnterCommerce,7615455043024324359,【公式】レキットベンキーザー・ジャパン株式会社,美容・コスメ,shopmajor,フィニッシュ　食洗機庫内強力洗浄タブレット ×3個,"3,270円",6.0,https://affiliate.tiktok.com/api/v1/share/ALL8bPikTsHf,1733025669426742617,product-images/1733025669426742617.jpeg,2026-03-10,2027-03-01,
レキット様 x EnterCommerce,7615455043024324359,【公式】レキットベンキーザー・ジャパン株式会社,美容・コスメ,shopmajor,フィニッシュ 食洗機用洗剤 パワーキューブ M+食洗機庫内強力洗浄タブレット,"2,456円",6.0,https://affiliate.tiktok.com/api/v1/share/ALL8e0d1LGBp,1733025725707421017,product-images/1733025725707421017.jpeg,2026-03-10,2027-03-01,
レキット様 x EnterCommerce,7615455043024324359,【公式】レキットベンキーザー・ジャパン株式会社,美容・コスメ,shopmajor,フィニッシュ 食洗機用洗剤 パワーキューブ L+食洗機庫内強力洗浄タブレット,"2,983円",6.0,https://affiliate.tiktok.com/api/v1/share/ALL8e0dtmzg1,1733025766502729049,product-images/1733025766502729049.jpeg,2026-03-10,2027-03-01,
レキット様 x EnterCommerce,7615455043024324359,【公式】レキットベンキーザー・ジャパン株式会社,美容・コスメ,shopmajor,Vanish オキシアクション 布用シミ抜きスプレー450ｍL,"1,562円-3,030円",6.0,https://affiliate.tiktok.com/api/v1/share/ALL8bPikkrwv,1733319532924667225,product-images/1733319532924667225.jpeg,2026-03-10,2027-03-01,
レキット様 x EnterCommerce,7615455043024324359,【公式】レキットベンキーザー・ジャパン株式会社,美容・コスメ,shopmajor,Vanish オキシアクション マルチパウダー 470g,"1,438円-2,657円",6.0,https://affiliate.tiktok.com/api/v1/share/ALL8e0d1cJo3,1733319692433851737,product-images/1733319692433851737.jpeg,2026-03-10,2027-03-01,
レキット様 x EnterCommerce,7615455043024324359,【公式】レキットベンキーザー・ジャパン株式会社,美容・コスメ,shopmajor,Vanish オキシアクション 布用シミ抜きスプレー450ｍL+マルチパウダー 470g,"2,211円",6.0,https://affiliate.tiktok.com/api/v1/share/ALL8e0du40UC,1733319746116158809,product-images/1733319746116158809.jpeg,2026-03-10,2027-03-01,
レキット様 x EnterCommerce,7615455043024324359,【公式】レキットベンキーザー・ジャパン株式会社,美容・コスメ,shopmajor,ミューズ 洗濯槽クリーナー フレッシュなレモンの香り,"1,502円-2,052円",6.0,https://affiliate.tiktok.com/api/v1/share/ALL8bPil24lL,1733722719060329817,product-images/1733722719060329817.jpeg,2026-03-10,2027-03-01,
レキット様 x EnterCommerce,7615455043024324359,【公式】レキットベンキーザー・ジャパン株式会社,美容・コスメ,shopmajor,ミューズ 洗濯槽クリーナー すがすがしい森林の香り,"1,502円-2,052円",6.0,https://affiliate.tiktok.com/api/v1/share/ALL8e0d1tOvf,1733722958032569689,product-images/1733722958032569689.jpeg,2026-03-10,2027-03-01,
レキット様 x EnterCommerce,7615455043024324359,【公式】レキットベンキーザー・ジャパン株式会社,美容・コスメ,shopmajor,ミューズ 洗濯槽クリーナー フレッシュなレモンの香り+すがすがしい森林の香り,"1,502円-3,262円",6.0,https://affiliate.tiktok.com/api/v1/share/ALL8e0duLAYG,1734360991247730009,product-images/1734360991247730009.jpeg,2026-03-10,2027-03-01,
レキット様 x EnterCommerce,7615455043024324359,【公式】レキットベンキーザー・ジャパン株式会社,美容・コスメ,shopmajor,ミューズボタニカルボディウォッシュデオドラントクリアモイスト本体（500ml）,"1,803円",6.0,https://affiliate.tiktok.com/api/v1/share/ALL8bPilJA2P,1732595686143329625,product-images/1732595686143329625.jpeg,2026-03-10,2027-03-01,
レキット様 x EnterCommerce,7615455043024324359,【公式】レキットベンキーザー・ジャパン株式会社,美容・コスメ,shopmajor,ミューズボタニカルボディウォッシュデオドラントクリアモイスト本体（500ml）＋つけかえ（450ml）,"2,707円",6.0,https://affiliate.tiktok.com/api/v1/share/ALL8e0d2AUv8,1732595810959852889,product-images/1732595810959852889.jpeg,2026-03-10,2027-03-01,
レキット様 x EnterCommerce,7615455043024324359,【公式】レキットベンキーザー・ジャパン株式会社,美容・コスメ,shopmajor,ミューズボタニカルボディウォッシュデオドラントクリアモイストつけかえ（450ml）,"1,636円",6.0,https://affiliate.tiktok.com/api/v1/share/ALL8e0duc5wF,1732595816177567065,product-images/1732595816177567065.jpeg,2026-03-10,2027-03-01,
LIVE用特別料率キャンペーン,7604793940868908807,モスオンラインショップ,食品,shop,【今だけクーポンで10％OFF】モスチキン 冷凍モスチキン モスバーガー 冷凍食品 からあげ 唐揚げ おかず 冷凍 フライドチキン チキン 冷凍惣菜 冷凍食品 総菜セット 揚げ物 惣菜 冷凍食品,"4,300円-10,700円",6.0,https://affiliate.tiktok.com/api/v1/share/ALL95HwuYrvE,1735157402589365865,product-images/1735157402589365865.jpeg,2026-02-09,2027-05-31,
LIVE用特別料率キャンペーン,7604793940868908807,モスオンラインショップ,食品,shop,【今だけクーポンで10％OFF】【どっちがタイプ？選べる】モスチキン＆オニオンフライセット オニオンリング 冷凍オニオンフライ 選べるセット,"4,400円-6,200円",6.0,https://affiliate.tiktok.com/api/v1/share/ALL97c721FSh,1735157626164446825,product-images/1735157626164446825.jpeg,2026-02-09,2027-05-31,
松屋様 x EnterCommerce,7662600653923993362,【公式】松屋オンラインショップ,食品,kw,【大容量リピ確定BOX】松屋 公式 牛めしの具 プレミアム仕様 牛めし 牛丼の具 まつや 牛丼 食品 グルメ 冷凍 冷凍食品 送料無料 おかず 惣菜 お弁当 非常食,"3,980円-13,980円",5.0,https://affiliate.tiktok.com/api/v1/share/ALKlNzUCyzhW,1732708346533282899,product-images/1732708346533282899.jpeg,2026-07-15,2027-07-01,
松屋様 x EnterCommerce,7662600653923993362,【公式】松屋オンラインショップ,食品,kw,【特別クーポンで50％OFF】 松屋 公式 牛めしの具 30食 プレミアム仕様 牛めし 牛丼の具 まつや 牛丼 食品 グルメ 冷凍 冷凍食品 送料無料 おかず 惣菜 お弁当 非常食,"15,000円",5.0,https://affiliate.tiktok.com/api/v1/share/ALKlIn5shiss,1735410896249390163,product-images/1735410896249390163.jpeg,2026-07-15,2027-07-01,
松屋様 x EnterCommerce,7662600653923993362,【公式】松屋オンラインショップ,食品,kw,松屋のうな丼 鰻 (うなぎカット80g×4/8/15/24枚) ウナギ 鰻 鰻のかば焼き 鰻の蒲焼 2026 非常食,"3,980円-12,980円",5.0,https://affiliate.tiktok.com/api/v1/share/ALKlNzUFBSWm,1734109147191215187,product-images/1734109147191215187.jpeg,2026-07-15,2027-07-01,
リンガーハット様 x EnterCommerce,7649379078894749448,リンガーハット公式ショップ,食品,id,【衝撃の23%OFF！お店の味をご家庭で】リンガーハット 長崎ちゃんぽん 6食  ちゃんぽん チャンポン 冷凍 冷凍食品,"3,750円",5.0,https://affiliate.tiktok.com/api/v1/share/ALKnvg7I8TPx,1733903661910164679,product-images/1733903661910164679.jpeg,2026-06-09,2027-05-31,
リンガーハット様 x EnterCommerce,7649379078894749448,リンガーハット公式ショップ,食品,id,【当店1番人気商品！】リンガーハット 長崎ちゃんぽん4食&長崎皿うどん2食セット 具付き 冷凍 ちゃんぽん チャンポン 皿うどん ラーメン 冷凍惣菜 お取り寄せ,"3,750円",5.0,https://affiliate.tiktok.com/api/v1/share/ALKnw5w8Y2sH,1733904974273414343,product-images/1733904974273414343.jpeg,2026-06-09,2027-05-31,
リンガーハット様 x EnterCommerce,7649379078894749448,リンガーハット公式ショップ,食品,id,【特別クーポンで23％OFF！】リンガーハット 長崎ちゃんぽん4食&長崎皿うどん2食セット 具付き 冷凍 ちゃんぽん チャンポン 皿うどん ラーメン 冷凍惣菜 お取り寄せ,"4,900円",5.0,https://affiliate.tiktok.com/api/v1/share/ALKnvg7IPHqU,1735567915148149959,product-images/1735567915148149959.jpeg,2026-06-09,2027-05-31,
リンガーハット様 x EnterCommerce,7649379078894749448,リンガーハット公式ショップ,食品,id,【特別クーポンで23％OFF！】リンガーハット 長崎ちゃんぽん 6食  ちゃんぽん チャンポン 冷凍 冷凍食品  期間限定,"4,900円",5.0,https://affiliate.tiktok.com/api/v1/share/ALKnw5w8p2ys,1735567945127199943,product-images/1735567945127199943.jpeg,2026-06-09,2027-05-31,
リンガーハット様 x EnterCommerce,7649379078894749448,リンガーハット公式ショップ,食品,id,【数量限定！鍋スープおまけ付き！】リンガーハット 長崎ちゃんぽん 7食 鍋スープおまけ付き ちゃんぽん チャンポン 冷凍 冷凍食品  期間限定,"6,200円",5.0,https://affiliate.tiktok.com/api/v1/share/ALKnvg7IgUTW,1735578801420666055,product-images/1735578801420666055.jpeg,2026-06-09,2027-05-31,
LIVE用特別料率キャンペーン,7604793940868908807,無添加梅干しの紀州梅香（農業法人）,食品,id,無添加 梅干し（減塩梅干し 塩分3% / 低塩はちみつ梅干し6％） 紀州梅香 つぶれ梅 化学調味料 無添加 甘み抑えめ紀州南高梅,"2,320円-3,880円",3.0,https://affiliate.tiktok.com/api/v1/share/ALL9BFygd09I,1731908296661370763,product-images/1731908296661370763.jpeg,2026-02-09,2027-05-31,
LIVE用特別料率キャンペーン,7604793940868908807,無添加梅干しの紀州梅香（農業法人）,食品,id,無添加 塩だけ 昔ながらの塩っぱい梅干し 塩分20％ 南高梅 紀州梅香 完熟 白干し梅 つぶれ梅 (20-G),"2,140円-3,480円",3.0,https://affiliate.tiktok.com/api/v1/share/ALL9FeXigOfi,1731908346752960395,product-images/1731908346752960395.jpeg,2026-02-09,2027-05-31,
コメライフ様 × EnterCommerce,7618100002677737223,コメライフ,食品,kw,ひのひかり 令和7年 福岡県産 白米 お米 安い 精米 おすすめ,"3,500円-11,800円",2.0,https://affiliate.tiktok.com/api/v1/share/ALL8gDUOKKIP,1733819828635796720,product-images/1733819828635796720.jpeg,2026-03-17,2027-05-31,
コメライフ様 × EnterCommerce,7618100002677737223,コメライフ,食品,id,生活応援米 コスパ米《令和7年産》お米 国産 精米 白米 ブレンド米,"2,600円-8,480円",2.0,https://affiliate.tiktok.com/api/v1/share/ALL8gSHw8Crr,1733872422934381808,product-images/1733872422934381808.jpeg,2026-03-17,2027-05-31,
コメライフ様 × EnterCommerce,7618100002677737223,コメライフ,食品,kw,元気つくし 令和7年 1等米限定 特A 福岡県産 白米 お米 安い 精米,"3,600円-12,000円",2.0,https://affiliate.tiktok.com/api/v1/share/ALL8gSMyEiBe,1733903188036191472,product-images/1733903188036191472.jpeg,2026-03-17,2027-05-31,
コメライフ様 × EnterCommerce,7618100002677737223,コメライフ,食品,kw,夢つくし 令和7年 福岡県産 白米 お米 安い 精米 おすすめ,"3,600円-12,000円",2.0,https://affiliate.tiktok.com/api/v1/share/ALL8gDUObEZB,1734405896827536624,product-images/1734405896827536624.jpeg,2026-03-17,2027-05-31,
LeoClie様 x EnterCommerce株式会社,7675946517380515592,【公式】LeoClieオンラインショップ,美容・コスメ,shop,【新登場】センスウェア 練り香水 ホワイトリリー ｜メンズ香水 モテ香水 ベルガモット ホワイトムスク ウッド バニラ フローラル シトラス フェロモン成分配合 SENSE WEAR,"4,980円",1.0,https://affiliate.tiktok.com/api/v1/share/ALJgz1OLi4EJ,1731973431606150689,product-images/1731973431606150689.jpeg,2026-08-20,2027-08-01,
LeoClie様 x EnterCommerce株式会社,7675946517380515592,【公式】LeoClieオンラインショップ,美容・コスメ,shop,MAGINA マギナ 亜鉛 サプリ シトルリン アルギニン 49500mg サプリメント 1袋(約30日分),"3,980円-4,980円",1.0,https://affiliate.tiktok.com/api/v1/share/ALJgz1Vro826,1736139096473044513,product-images/1736139096473044513.jpeg,2026-08-20,2027-08-01,
LeoClie様 x EnterCommerce株式会社,7675946517380515592,【公式】LeoClieオンラインショップ,美容・コスメ,shop,【期間限定価格】エナビス ワキガ デオドラント わきがクリーム 最強 制汗剤 脇 ENAVIS 脇汗 すそわきが 汗止め 大容量 匂いケア 手汗 日本製 無香料 医薬部外品,"3,980円",1.0,https://affiliate.tiktok.com/api/v1/share/ALJgz1BStCxn,1737075754980836897,product-images/1737075754980836897.jpeg,2026-08-20,2027-08-01,
